loading data...completed 0.08935141563415527 sec
Epoch: [0][0/17]	Time 0.195 (0.195)	Loss 0.9805 (0.9805)
Epoch end: [14]	Time 0.126	Loss 0.3677
Train loss score [14]: tensor(0.3677)
Pred  Val: [14][0/3]	Time 0.009 (0.009)	Loss 0.3701 (0.3701)
Pred  Val: [14][1/3]	Time 0.007 (0.008)	Loss 0.4043 (0.3872)
Pred  Val: [14][2/3]	Time 0.002 (0.006)	Loss 0.4693 (0.3906)
Pred  Val end: [14]	Time 0.019	Loss 0.3906
Val loss score [14]: tensor(0.3906) <-Best
Epoch: [15][0/17]	Time 0.010 (0.010)	Loss 0.3105 (0.3105)
Epoch: [15][1/17]	Time 0.007 (0.008)	Loss 0.3149 (0.3127)
Epoch: [15][2/17]	Time 0.008 (0.008)	Loss 0.3414 (0.3223)
Epoch: [15][3/17]	Time 0.007 (0.008)	Loss 0.4028 (0.3424)
Epoch: [15][4/17]	Time 0.008 (0.008)	Loss 0.3094 (0.3358)
Epoch: [15][5/17]	Time 0.006 (0.008)	Loss 0.3509 (0.3383)
Epoch: [15][6/17]	Time 0.007 (0.007)	Loss 0.3411 (0.3387)
Epoch: [15][7/17]	Time 0.006 (0.007)	Loss 0.3480 (0.3399)
Epoch: [15][8/17]	Time 0.007 (0.007)	Loss 0.3271 (0.3384)
Epoch: [15][9/17]	Time 0.007 (0.007)	Loss 0.2843 (0.3330)
Epoch: [15][10/17]	Time 0.007 (0.007)	Loss 0.3819 (0.3375)
Epoch: [15][11/17]	Time 0.006 (0.007)	Loss 0.3435 (0.3380)
Epoch: [15][12/17]	Time 0.006 (0.007)	Loss 0.3361 (0.3378)
Epoch: [15][13/17]	Time 0.006 (0.007)	Loss 0.3770 (0.3406)
Epoch: [15][14/17]	Time 0.007 (0.007)	Loss 0.3397 (0.3406)
Epoch: [15][15/17]	Time 0.007 (0.007)	Loss 0.3702 (0.3424)
Epoch: [15][16/17]	Time 0.006 (0.007)	Loss 0.2566 (0.3389)
Epoch end: [15]	Time 0.118	Loss 0.3389
Train loss score [15]: tensor(0.3389)
Pred  Val: [15][0/3]	Time 0.004 (0.004)	Loss 0.3602 (0.3602)
Pred  Val: [15][1/3]	Time 0.004 (0.004)	Loss 0.3943 (0.3773)
Pred  Val: [15][2/3]	Time 0.001 (0.003)	Loss 0.3962 (0.3780)
Pred  Val end: [15]	Time 0.010	Loss 0.3780
Val loss score [15]: tensor(0.3780) <-Best
Epoch: [16][0/17]	Time 0.009 (0.009)	Loss 0.2958 (0.2958)
Epoch: [16][1/17]	Time 0.007 (0.008)	Loss 0.3328 (0.3143)
Epoch: [16][2/17]	Time 0.007 (0.008)	Loss 0.3245 (0.3177)
Epoch: [16][3/17]	Time 0.007 (0.008)	Loss 0.3724 (0.3314)
Epoch: [16][4/17]	Time 0.007 (0.008)	Loss 0.2985 (0.3248)
Epoch: [16][5/17]	Time 0.007 (0.007)	Loss 0.3445 (0.3281)
Epoch: [16][6/17]	Time 0.006 (0.007)	Loss 0.3324 (0.3287)
Epoch: [16][7/17]	Time 0.007 (0.007)	Loss 0.3129 (0.3267)
Epoch: [16][8/17]	Time 0.006 (0.007)	Loss 0.3463 (0.3289)
Epoch: [16][9/17]	Time 0.007 (0.007)	Loss 0.3482 (0.3308)
Epoch: [16][10/17]	Time 0.009 (0.007)	Loss 0.3233 (0.3301)
Epoch: [16][11/17]	Time 0.007 (0.007)	Loss 0.3871 (0.3349)
Epoch: [16][12/17]	Time 0.009 (0.007)	Loss 0.2985 (0.3321)
Epoch: [16][13/17]	Time 0.007 (0.007)	Loss 0.3056 (0.3302)
Epoch: [16][14/17]	Time 0.007 (0.007)	Loss 0.3867 (0.3340)
Epoch: [16][15/17]	Time 0.009 (0.007)	Loss 0.3405 (0.3344)
Epoch: [16][16/17]	Time 0.007 (0.007)	Loss 0.4498 (0.3391)
Epoch end: [16]	Time 0.126	Loss 0.3391
Train loss score [16]: tensor(0.3391)
Pred  Val: [16][0/3]	Time 0.005 (0.005)	Loss 0.4001 (0.4001)
Pred  Val: [16][1/3]	Time 0.008 (0.006)	Loss 0.3292 (0.3646)
Pred  Val: [16][2/3]	Time 0.002 (0.005)	Loss 0.3849 (0.3655)
Pred  Val end: [16]	Time 0.015	Loss 0.3655
Val loss score [16]: tensor(0.3655) <-Best
Epoch: [17][0/17]	Time 0.009 (0.009)	Loss 0.3409 (0.3409)
Epoch: [17][1/17]	Time 0.007 (0.008)	Loss 0.2960 (0.3185)
Epoch: [17][2/17]	Time 0.006 (0.007)	Loss 0.3274 (0.3214)
Epoch: [17][3/17]	Time 0.007 (0.007)	Loss 0.2697 (0.3085)
Epoch: [17][4/17]	Time 0.007 (0.007)	Loss 0.3321 (0.3132)
Epoch: [17][5/17]	Time 0.007 (0.007)	Loss 0.3425 (0.3181)
Epoch: [17][6/17]	Time 0.007 (0.007)	Loss 0.2700 (0.3112)
Epoch: [17][7/17]	Time 0.006 (0.007)	Loss 0.3412 (0.3150)
Epoch: [17][8/17]	Time 0.009 (0.007)	Loss 0.3425 (0.3180)
Epoch: [17][9/17]	Time 0.006 (0.007)	Loss 0.3060 (0.3168)
Epoch: [17][10/17]	Time 0.007 (0.007)	Loss 0.3432 (0.3192)
Epoch: [17][11/17]	Time 0.007 (0.007)	Loss 0.2980 (0.3175)
Epoch: [17][12/17]	Time 0.007 (0.007)	Loss 0.4066 (0.3243)
Epoch: [17][13/17]	Time 0.006 (0.007)	Loss 0.3054 (0.3230)
Epoch: [17][14/17]	Time 0.006 (0.007)	Loss 0.4483 (0.3313)
Epoch: [17][15/17]	Time 0.007 (0.007)	Loss 0.3093 (0.3299)
Epoch: [17][16/17]	Time 0.006 (0.007)	Loss 0.4363 (0.3343)
Epoch end: [17]	Time 0.117	Loss 0.3343
Train loss score [17]: tensor(0.3343)
Pred  Val: [17][0/3]	Time 0.005 (0.005)	Loss 0.3965 (0.3965)
Pred  Val: [17][1/3]	Time 0.004 (0.004)	Loss 0.3589 (0.3777)
Pred  Val: [17][2/3]	Time 0.002 (0.004)	Loss 0.2710 (0.3733)
Pred  Val end: [17]	Time 0.011	Loss 0.3733
Val loss score [17]: tensor(0.3733) 
Epoch: [18][0/17]	Time 0.016 (0.016)	Loss 0.3516 (0.3516)
Epoch: [18][1/17]	Time 0.009 (0.013)	Loss 0.3887 (0.3701)
Epoch: [18][2/17]	Time 0.007 (0.011)	Loss 0.3074 (0.3492)
Epoch: [18][3/17]	Time 0.007 (0.010)	Loss 0.3943 (0.3605)
Epoch: [18][4/17]	Time 0.007 (0.009)	Loss 0.3415 (0.3567)
Epoch: [18][5/17]	Time 0.007 (0.009)	Loss 0.4826 (0.3777)
Epoch: [18][6/17]	Time 0.006 (0.009)	Loss 0.2907 (0.3652)
Epoch: [18][7/17]	Time 0.006 (0.008)	Loss 0.4331 (0.3737)
Epoch: [18][8/17]	Time 0.006 (0.008)	Loss 0.3127 (0.3669)
Epoch: [18][9/17]	Time 0.006 (0.008)	Loss 0.3583 (0.3661)
Epoch: [18][10/17]	Time 0.006 (0.008)	Loss 0.2545 (0.3559)
Epoch: [18][11/17]	Time 0.007 (0.008)	Loss 0.2648 (0.3483)
Epoch: [18][12/17]	Time 0.007 (0.008)	Loss 0.3098 (0.3454)
Epoch: [18][13/17]	Time 0.007 (0.008)	Loss 0.2935 (0.3417)
Epoch: [18][14/17]	Time 0.007 (0.007)	Loss 0.3249 (0.3406)
Epoch: [18][15/17]	Time 0.009 (0.008)	Loss 0.3685 (0.3423)
Epoch: [18][16/17]	Time 0.009 (0.008)	Loss 0.2799 (0.3397)
Epoch end: [18]	Time 0.130	Loss 0.3397
Train loss score [18]: tensor(0.3397)
Pred  Val: [18][0/3]	Time 0.005 (0.005)	Loss 0.3719 (0.3719)
Pred  Val: [18][1/3]	Time 0.004 (0.004)	Loss 0.3439 (0.3579)
Pred  Val: [18][2/3]	Time 0.001 (0.003)	Loss 0.3321 (0.3568)
Pred  Val end: [18]	Time 0.010	Loss 0.3568
Val loss score [18]: tensor(0.3568) <-Best
Epoch: [19][0/17]	Time 0.010 (0.010)	Loss 0.3518 (0.3518)
Epoch: [19][1/17]	Time 0.006 (0.008)	Loss 0.2700 (0.3109)
Epoch: [19][2/17]	Time 0.007 (0.008)	Loss 0.2817 (0.3012)
Epoch: [19][3/17]	Time 0.006 (0.007)	Loss 0.2908 (0.2986)
Epoch: [19][4/17]	Time 0.007 (0.007)	Loss 0.3009 (0.2990)
Epoch: [19][5/17]	Time 0.006 (0.007)	Loss 0.2624 (0.2929)
Epoch: [19][6/17]	Time 0.007 (0.007)	Loss 0.3449 (0.3004)
Epoch: [19][7/17]	Time 0.009 (0.007)	Loss 0.2997 (0.3003)
Epoch: [19][8/17]	Time 0.008 (0.007)	Loss 0.3299 (0.3036)
Epoch: [19][9/17]	Time 0.008 (0.007)	Loss 0.3108 (0.3043)
Epoch: [19][10/17]	Time 0.007 (0.007)	Loss 0.3634 (0.3097)
Epoch: [19][11/17]	Time 0.007 (0.007)	Loss 0.2939 (0.3084)
Epoch: [19][12/17]	Time 0.007 (0.007)	Loss 0.3868 (0.3144)
Epoch: [19][13/17]	Time 0.009 (0.007)	Loss 0.3128 (0.3143)
Epoch: [19][14/17]	Time 0.006 (0.007)	Loss 0.3859 (0.3191)
Epoch: [19][15/17]	Time 0.007 (0.007)	Loss 0.2359 (0.3139)
Epoch: [19][16/17]	Time 0.006 (0.007)	Loss 0.3206 (0.3141)
Epoch end: [19]	Time 0.124	Loss 0.3141
Train loss score [19]: tensor(0.3141)
Pred  Val: [19][0/3]	Time 0.005 (0.005)	Loss 0.3196 (0.3196)
Pred  Val: [19][1/3]	Time 0.004 (0.005)	Loss 0.4076 (0.3636)
Pred  Val: [19][2/3]	Time 0.001 (0.004)	Loss 0.4846 (0.3686)
Pred  Val end: [19]	Time 0.011	Loss 0.3686
Val loss score [19]: tensor(0.3686) 
Epoch: [20][0/17]	Time 0.087 (0.087)	Loss 0.3088 (0.3088)
Epoch: [20][1/17]	Time 0.007 (0.047)	Loss 0.2371 (0.2729)
Epoch: [20][2/17]	Time 0.008 (0.034)	Loss 0.3483 (0.2981)
Epoch: [20][3/17]	Time 0.006 (0.027)	Loss 0.3039 (0.2995)
Epoch: [20][4/17]	Time 0.008 (0.023)	Loss 0.3379 (0.3072)
Epoch: [20][5/17]	Time 0.007 (0.020)	Loss 0.3360 (0.3120)
Epoch: [20][6/17]	Time 0.008 (0.019)	Loss 0.2661 (0.3054)
Epoch: [20][7/17]	Time 0.011 (0.018)	Loss 0.3518 (0.3112)
Epoch: [20][8/17]	Time 0.006 (0.016)	Loss 0.2916 (0.3091)
Epoch: [20][9/17]	Time 0.008 (0.015)	Loss 0.3376 (0.3119)
Epoch: [20][10/17]	Time 0.006 (0.015)	Loss 0.2951 (0.3104)
Epoch: [20][11/17]	Time 0.007 (0.014)	Loss 0.3094 (0.3103)
Epoch: [20][12/17]	Time 0.006 (0.013)	Loss 0.2478 (0.3055)
Epoch: [20][13/17]	Time 0.006 (0.013)	Loss 0.2911 (0.3045)
Epoch: [20][14/17]	Time 0.007 (0.012)	Loss 0.2765 (0.3026)
Epoch: [20][15/17]	Time 0.007 (0.012)	Loss 0.3138 (0.3033)
Epoch: [20][16/17]	Time 0.006 (0.012)	Loss 0.3785 (0.3064)
Epoch end: [20]	Time 0.201	Loss 0.3064
Train loss score [20]: tensor(0.3064)
Pred  Val: [20][0/3]	Time 0.008 (0.008)	Loss 0.3027 (0.3027)
Pred  Val: [20][1/3]	Time 0.008 (0.008)	Loss 0.3740 (0.3383)
Pred  Val: [20][2/3]	Time 0.002 (0.006)	Loss 0.3268 (0.3379)
Pred  Val end: [20]	Time 0.017	Loss 0.3379
Val loss score [20]: tensor(0.3379) <-Best
Epoch: [21][0/17]	Time 0.011 (0.011)	Loss 0.2276 (0.2276)
Epoch: [21][1/17]	Time 0.007 (0.009)	Loss 0.2676 (0.2476)
Epoch: [21][2/17]	Time 0.008 (0.009)	Loss 0.3184 (0.2712)
Epoch: [21][3/17]	Time 0.007 (0.008)	Loss 0.3048 (0.2796)
Epoch: [21][4/17]	Time 0.006 (0.008)	Loss 0.2696 (0.2776)
Epoch: [21][5/17]	Time 0.007 (0.008)	Loss 0.2342 (0.2703)
Epoch: [21][6/17]	Time 0.007 (0.007)	Loss 0.2455 (0.2668)
Epoch: [21][7/17]	Time 0.007 (0.007)	Loss 0.3173 (0.2731)
Epoch: [21][8/17]	Time 0.006 (0.007)	Loss 0.3105 (0.2773)
Epoch: [21][9/17]	Time 0.007 (0.007)	Loss 0.2854 (0.2781)
Epoch: [21][10/17]	Time 0.007 (0.007)	Loss 0.3326 (0.2830)
Epoch: [21][11/17]	Time 0.006 (0.007)	Loss 0.3205 (0.2862)
Epoch: [21][12/17]	Time 0.007 (0.007)	Loss 0.2932 (0.2867)
Epoch: [21][13/17]	Time 0.007 (0.007)	Loss 0.2714 (0.2856)
Epoch: [21][14/17]	Time 0.007 (0.007)	Loss 0.2284 (0.2818)
Epoch: [21][15/17]	Time 0.008 (0.007)	Loss 0.3144 (0.2838)
Epoch: [21][16/17]	Time 0.006 (0.007)	Loss 0.3192 (0.2853)
Epoch end: [21]	Time 0.120	Loss 0.2853
Train loss score [21]: tensor(0.2853)
Pred  Val: [21][0/3]	Time 0.008 (0.008)	Loss 0.4257 (0.4257)
Pred  Val: [21][1/3]	Time 0.008 (0.008)	Loss 0.3563 (0.3910)
Pred  Val: [21][2/3]	Time 0.002 (0.006)	Loss 0.5555 (0.3977)
Pred  Val end: [21]	Time 0.018	Loss 0.3977
Val loss score [21]: tensor(0.3977) 
Epoch: [22][0/17]	Time 0.014 (0.014)	Loss 0.2902 (0.2902)
Epoch: [22][1/17]	Time 0.010 (0.012)	Loss 0.2691 (0.2796)
Epoch: [22][2/17]	Time 0.007 (0.010)	Loss 0.3020 (0.2871)
Epoch: [22][3/17]	Time 0.009 (0.010)	Loss 0.2989 (0.2901)
Epoch: [22][4/17]	Time 0.006 (0.009)	Loss 0.2314 (0.2783)
Epoch: [22][5/17]	Time 0.007 (0.009)	Loss 0.3884 (0.2967)
Epoch: [22][6/17]	Time 0.007 (0.008)	Loss 0.2514 (0.2902)
Epoch: [22][7/17]	Time 0.007 (0.008)	Loss 0.3567 (0.2985)
Epoch: [22][8/17]	Time 0.007 (0.008)	Loss 0.2949 (0.2981)
Epoch: [22][9/17]	Time 0.009 (0.008)	Loss 0.2367 (0.2920)
Epoch: [22][10/17]	Time 0.007 (0.008)	Loss 0.2624 (0.2893)
Epoch: [22][11/17]	Time 0.006 (0.008)	Loss 0.2967 (0.2899)
Epoch: [22][12/17]	Time 0.007 (0.008)	Loss 0.3362 (0.2935)
Epoch: [22][13/17]	Time 0.007 (0.008)	Loss 0.3302 (0.2961)
Epoch: [22][14/17]	Time 0.007 (0.008)	Loss 0.2482 (0.2929)
Epoch: [22][15/17]	Time 0.007 (0.008)	Loss 0.2638 (0.2911)
Epoch: [22][16/17]	Time 0.006 (0.008)	Loss 0.3113 (0.2919)
Epoch end: [22]	Time 0.130	Loss 0.2919
Train loss score [22]: tensor(0.2919)
Pred  Val: [22][0/3]	Time 0.008 (0.008)	Loss 0.3468 (0.3468)
Pred  Val: [22][1/3]	Time 0.007 (0.008)	Loss 0.3201 (0.3335)
Pred  Val: [22][2/3]	Time 0.002 (0.006)	Loss 0.2134 (0.3285)
Pred  Val end: [22]	Time 0.018	Loss 0.3285
Val loss score [22]: tensor(0.3285) <-Best
Epoch: [23][0/17]	Time 0.010 (0.010)	Loss 0.2930 (0.2930)
Epoch: [23][1/17]	Time 0.006 (0.008)	Loss 0.2799 (0.2864)
Epoch: [23][2/17]	Time 0.006 (0.008)	Loss 0.2666 (0.2798)
Epoch: [23][3/17]	Time 0.007 (0.007)	Loss 0.3146 (0.2885)
Epoch: [23][4/17]	Time 0.006 (0.007)	Loss 0.2789 (0.2866)
Epoch: [23][5/17]	Time 0.007 (0.007)	Loss 0.2464 (0.2799)
Epoch: [23][6/17]	Time 0.006 (0.007)	Loss 0.3033 (0.2832)
Epoch: [23][7/17]	Time 0.007 (0.007)	Loss 0.2813 (0.2830)
Epoch: [23][8/17]	Time 0.006 (0.007)	Loss 0.2924 (0.2840)
Epoch: [23][9/17]	Time 0.006 (0.007)	Loss 0.2692 (0.2826)
Epoch: [23][10/17]	Time 0.007 (0.007)	Loss 0.2515 (0.2797)
Epoch: [23][11/17]	Time 0.007 (0.007)	Loss 0.2854 (0.2802)
Epoch: [23][12/17]	Time 0.007 (0.007)	Loss 0.2978 (0.2816)
Epoch: [23][13/17]	Time 0.007 (0.007)	Loss 0.2788 (0.2814)
Epoch: [23][14/17]	Time 0.006 (0.007)	Loss 0.3943 (0.2889)
Epoch: [23][15/17]	Time 0.006 (0.007)	Loss 0.2888 (0.2889)
Epoch: [23][16/17]	Time 0.007 (0.007)	Loss 0.3471 (0.2913)
Epoch end: [23]	Time 0.116	Loss 0.2913
Train loss score [23]: tensor(0.2913)
Pred  Val: [23][0/3]	Time 0.005 (0.005)	Loss 0.3452 (0.3452)
Pred  Val: [23][1/3]	Time 0.004 (0.004)	Loss 0.3751 (0.3601)
Pred  Val: [23][2/3]	Time 0.002 (0.004)	Loss 0.3254 (0.3587)
Pred  Val end: [23]	Time 0.011	Loss 0.3587
Val loss score [23]: tensor(0.3587) 
Epoch: [24][0/17]	Time 0.011 (0.011)	Loss 0.2767 (0.2767)
Epoch: [24][1/17]	Time 0.007 (0.009)	Loss 0.3422 (0.3094)
Epoch: [24][2/17]	Time 0.007 (0.008)	Loss 0.2476 (0.2888)
Epoch: [24][3/17]	Time 0.006 (0.008)	Loss 0.3813 (0.3119)
Epoch: [24][4/17]	Time 0.006 (0.007)	Loss 0.2608 (0.3017)
Epoch: [24][5/17]	Time 0.007 (0.007)	Loss 0.3167 (0.3042)
Epoch: [24][6/17]	Time 0.007 (0.007)	Loss 0.2849 (0.3014)
Epoch: [24][7/17]	Time 0.006 (0.007)	Loss 0.3262 (0.3045)
Epoch: [24][8/17]	Time 0.007 (0.007)	Loss 0.2981 (0.3038)
Epoch: [24][9/17]	Time 0.007 (0.007)	Loss 0.2603 (0.2995)
Epoch: [24][10/17]	Time 0.007 (0.007)	Loss 0.3095 (0.3004)
Epoch: [24][11/17]	Time 0.007 (0.007)	Loss 0.2440 (0.2957)
Epoch: [24][12/17]	Time 0.008 (0.007)	Loss 0.3258 (0.2980)
Epoch: [24][13/17]	Time 0.006 (0.007)	Loss 0.2639 (0.2956)
Epoch: [24][14/17]	Time 0.007 (0.007)	Loss 0.2576 (0.2930)
Epoch: [24][15/17]	Time 0.006 (0.007)	Loss 0.2879 (0.2927)
Epoch: [24][16/17]	Time 0.006 (0.007)	Loss 0.2808 (0.2922)
Epoch end: [24]	Time 0.120	Loss 0.2922
Train loss score [24]: tensor(0.2922)
Pred  Val: [24][0/3]	Time 0.005 (0.005)	Loss 0.3139 (0.3139)
Pred  Val: [24][1/3]	Time 0.004 (0.004)	Loss 0.3610 (0.3375)
Pred  Val: [24][2/3]	Time 0.001 (0.003)	Loss 0.3619 (0.3385)
Pred  Val end: [24]	Time 0.010	Loss 0.3385
Val loss score [24]: tensor(0.3385) 
Epoch: [25][0/17]	Time 0.008 (0.008)	Loss 0.3132 (0.3132)
Epoch: [25][1/17]	Time 0.007 (0.008)	Loss 0.3113 (0.3123)
Epoch: [25][2/17]	Time 0.007 (0.007)	Loss 0.2390 (0.2879)
Epoch: [25][3/17]	Time 0.007 (0.007)	Loss 0.2732 (0.2842)
Epoch: [25][4/17]	Time 0.007 (0.007)	Loss 0.2329 (0.2740)
Epoch: [25][5/17]	Time 0.006 (0.007)	Loss 0.2552 (0.2708)
Epoch: [25][6/17]	Time 0.006 (0.007)	Loss 0.1955 (0.2601)
Epoch: [25][7/17]	Time 0.006 (0.007)	Loss 0.2503 (0.2588)
Epoch: [25][8/17]	Time 0.006 (0.007)	Loss 0.2770 (0.2609)
Epoch: [25][9/17]	Time 0.007 (0.007)	Loss 0.2638 (0.2612)
Epoch: [25][10/17]	Time 0.009 (0.007)	Loss 0.2939 (0.2641)
Epoch: [25][11/17]	Time 0.009 (0.007)	Loss 0.2831 (0.2657)
Epoch: [25][12/17]	Time 0.007 (0.007)	Loss 0.2542 (0.2648)
Epoch: [25][13/17]	Time 0.006 (0.007)	Loss 0.2178 (0.2615)
Epoch: [25][14/17]	Time 0.006 (0.007)	Loss 0.2977 (0.2639)
Epoch: [25][15/17]	Time 0.007 (0.007)	Loss 0.2833 (0.2651)
Epoch: [25][16/17]	Time 0.006 (0.007)	Loss 0.3178 (0.2673)
Epoch end: [25]	Time 0.119	Loss 0.2673
Train loss score [25]: tensor(0.2673)
Pred  Val: [25][0/3]	Time 0.005 (0.005)	Loss 0.3653 (0.3653)
Pred  Val: [25][1/3]	Time 0.004 (0.004)	Loss 0.3172 (0.3413)
Pred  Val: [25][2/3]	Time 0.001 (0.003)	Loss 0.1798 (0.3346)
Pred  Val end: [25]	Time 0.010	Loss 0.3346
Val loss score [25]: tensor(0.3346) 
Epoch: [26][0/17]	Time 0.008 (0.008)	Loss 0.2931 (0.2931)
Epoch: [26][1/17]	Time 0.007 (0.008)	Loss 0.2746 (0.2839)
Epoch: [26][2/17]	Time 0.007 (0.007)	Loss 0.2649 (0.2775)
Epoch: [26][3/17]	Time 0.010 (0.008)	Loss 0.2649 (0.2744)
Epoch: [26][4/17]	Time 0.011 (0.009)	Loss 0.2435 (0.2682)
Epoch: [26][5/17]	Time 0.006 (0.008)	Loss 0.2776 (0.2698)
Epoch: [26][6/17]	Time 0.006 (0.008)	Loss 0.3221 (0.2772)
Epoch: [26][7/17]	Time 0.007 (0.008)	Loss 0.2311 (0.2715)
Epoch: [26][8/17]	Time 0.006 (0.008)	Loss 0.2828 (0.2727)
Epoch: [26][9/17]	Time 0.006 (0.008)	Loss 0.2609 (0.2716)
Epoch: [26][10/17]	Time 0.007 (0.007)	Loss 0.2210 (0.2670)
Epoch: [26][11/17]	Time 0.007 (0.007)	Loss 0.2347 (0.2643)
Epoch: [26][12/17]	Time 0.007 (0.007)	Loss 0.2686 (0.2646)
Epoch: [26][13/17]	Time 0.007 (0.007)	Loss 0.2284 (0.2620)
Epoch: [26][14/17]	Time 0.006 (0.007)	Loss 0.2658 (0.2623)
Epoch: [26][15/17]	Time 0.006 (0.007)	Loss 0.2697 (0.2627)
Epoch: [26][16/17]	Time 0.006 (0.007)	Loss 0.2209 (0.2610)
Epoch end: [26]	Time 0.121	Loss 0.2610
Train loss score [26]: tensor(0.2610)
Pred  Val: [26][0/3]	Time 0.004 (0.004)	Loss 0.3144 (0.3144)
Pred  Val: [26][1/3]	Time 0.004 (0.004)	Loss 0.3035 (0.3089)
Pred  Val: [26][2/3]	Time 0.001 (0.003)	Loss 0.2573 (0.3068)
Pred  Val end: [26]	Time 0.010	Loss 0.3068
Val loss score [26]: tensor(0.3068) <-Best
Epoch: [27][0/17]	Time 0.008 (0.008)	Loss 0.2532 (0.2532)
Epoch: [27][1/17]	Time 0.021 (0.014)	Loss 0.2161 (0.2347)
Epoch: [27][2/17]	Time 0.007 (0.012)	Loss 0.2391 (0.2362)
Epoch: [27][3/17]	Time 0.007 (0.011)	Loss 0.2489 (0.2394)
Epoch: [27][4/17]	Time 0.009 (0.010)	Loss 0.2551 (0.2425)
Epoch: [27][5/17]	Time 0.007 (0.010)	Loss 0.2305 (0.2405)
Epoch: [27][6/17]	Time 0.006 (0.009)	Loss 0.3201 (0.2519)
Epoch: [27][7/17]	Time 0.007 (0.009)	Loss 0.2508 (0.2517)
Epoch: [27][8/17]	Time 0.006 (0.009)	Loss 0.2457 (0.2511)
Epoch: [27][9/17]	Time 0.008 (0.009)	Loss 0.2769 (0.2537)
Epoch: [27][10/17]	Time 0.008 (0.009)	Loss 0.2364 (0.2521)
Epoch: [27][11/17]	Time 0.006 (0.008)	Loss 0.2267 (0.2500)
Epoch: [27][12/17]	Time 0.008 (0.008)	Loss 0.2160 (0.2474)
Epoch: [27][13/17]	Time 0.006 (0.008)	Loss 0.2288 (0.2460)
Epoch: [27][14/17]	Time 0.009 (0.008)	Loss 0.2531 (0.2465)
Epoch: [27][15/17]	Time 0.007 (0.008)	Loss 0.2658 (0.2477)
Epoch: [27][16/17]	Time 0.006 (0.008)	Loss 0.2261 (0.2468)
Epoch end: [27]	Time 0.136	Loss 0.2468
Train loss score [27]: tensor(0.2468)
Pred  Val: [27][0/3]	Time 0.008 (0.008)	Loss 0.3022 (0.3022)
Pred  Val: [27][1/3]	Time 0.004 (0.006)	Loss 0.3072 (0.3047)
Pred  Val: [27][2/3]	Time 0.001 (0.005)	Loss 0.3230 (0.3055)
Pred  Val end: [27]	Time 0.014	Loss 0.3055
Val loss score [27]: tensor(0.3055) <-Best
Epoch: [28][0/17]	Time 0.015 (0.015)	Loss 0.2565 (0.2565)
Epoch: [28][1/17]	Time 0.009 (0.012)	Loss 0.2315 (0.2440)
Epoch: [28][2/17]	Time 0.007 (0.010)	Loss 0.2222 (0.2367)
Epoch: [28][3/17]	Time 0.008 (0.010)	Loss 0.2731 (0.2458)
Epoch: [28][4/17]	Time 0.010 (0.010)	Loss 0.2898 (0.2546)
Epoch: [28][5/17]	Time 0.007 (0.009)	Loss 0.2385 (0.2519)
Epoch: [28][6/17]	Time 0.007 (0.009)	Loss 0.2544 (0.2523)
Epoch: [28][7/17]	Time 0.007 (0.009)	Loss 0.2531 (0.2524)
Epoch: [28][8/17]	Time 0.007 (0.008)	Loss 0.2975 (0.2574)
Epoch: [28][9/17]	Time 0.007 (0.008)	Loss 0.2412 (0.2558)
Epoch: [28][10/17]	Time 0.007 (0.008)	Loss 0.2981 (0.2596)
Epoch: [28][11/17]	Time 0.007 (0.008)	Loss 0.2471 (0.2586)
Epoch: [28][12/17]	Time 0.007 (0.008)	Loss 0.2236 (0.2559)
Epoch: [28][13/17]	Time 0.006 (0.008)	Loss 0.2334 (0.2543)
Epoch: [28][14/17]	Time 0.007 (0.008)	Loss 0.2565 (0.2544)
Epoch: [28][15/17]	Time 0.007 (0.008)	Loss 0.2153 (0.2520)
Epoch: [28][16/17]	Time 0.008 (0.008)	Loss 0.3034 (0.2541)
Epoch end: [28]	Time 0.132	Loss 0.2541
Train loss score [28]: tensor(0.2541)
Pred  Val: [28][0/3]	Time 0.005 (0.005)	Loss 0.3159 (0.3159)
Pred  Val: [28][1/3]	Time 0.005 (0.005)	Loss 0.2830 (0.2994)
Pred  Val: [28][2/3]	Time 0.003 (0.004)	Loss 0.4300 (0.3048)
Pred  Val end: [28]	Time 0.012	Loss 0.3048
Val loss score [28]: tensor(0.3048) <-Best
Epoch: [29][0/17]	Time 0.008 (0.008)	Loss 0.2631 (0.2631)
Epoch: [29][1/17]	Time 0.006 (0.007)	Loss 0.2344 (0.2487)
Epoch: [29][2/17]	Time 0.006 (0.007)	Loss 0.2691 (0.2555)
Epoch: [29][3/17]	Time 0.007 (0.007)	Loss 0.2252 (0.2480)
Epoch: [29][4/17]	Time 0.009 (0.007)	Loss 0.3114 (0.2607)
Epoch: [29][5/17]	Time 0.006 (0.007)	Loss 0.2320 (0.2559)
Epoch: [29][6/17]	Time 0.007 (0.007)	Loss 0.2296 (0.2521)
Epoch: [29][7/17]	Time 0.006 (0.007)	Loss 0.2330 (0.2497)
Epoch: [29][8/17]	Time 0.006 (0.007)	Loss 0.2231 (0.2468)
Epoch: [29][9/17]	Time 0.006 (0.007)	Loss 0.1964 (0.2417)
Epoch: [29][10/17]	Time 0.008 (0.007)	Loss 0.2538 (0.2428)
Epoch: [29][11/17]	Time 0.007 (0.007)	Loss 0.2058 (0.2397)
